Code_postal,Nom_commune_plus_peuplee,Libelle_acheminement,Ligne_5,latitude_avg,longitude_avg,Population,Nombre_communes_INSEE
01190,PONT DE VAUX,PONT DE VAUX,,46.4246278451119,4.95856191981121,10114,12
01200,BELLEGARDE SUR VALSERINE,BELLEGARDE SUR VALSERINE,,46.1165522112243,5.80542561290291,28231,14
01220,DIVONNE LES BAINS,DIVONNE LES BAINS,,46.3382593802228,6.11570959731743,10601,3
01230,ST RAMBERT EN BUGEY,ST RAMBERT EN BUGEY,,45.93607667853,5.47456272752459,5361,11
01240,ST PAUL DE VARAX,ST PAUL DE VARAX,,46.0906202441647,5.13036396744728,7457,8
01250,CEYZERIAT,CEYZERIAT,,46.1990925958213,5.37959662859315,18501,22
01260,CHAMPAGNE EN VALROMEY,CHAMPAGNE EN VALROMEY,PASSIN,45.9520646638359,5.68276208920575,8078,18
01330,VILLARS LES DOMBES,VILLARS LES DOMBES,,45.9984329093781,5.01392011569946,8180,8
01340,ATTIGNAT,ATTIGNAT,,46.3343936542073,5.11906243624265,14675,11
01350,CULOZ,CULOZ,,45.8312991870647,5.75232616284341,6375,9
01370,VAL REVERMONT,VAL REVERMONT,CUISIAT,46.2848966093061,5.3335337369759,12622,7
01390,ST ANDRE DE CORCY,ST ANDRE DE CORCY,,45.931957570238,4.9307723677809,11612,8
01410,CHAMPFROMIER,CHAMPFROMIER,,46.2940137735391,5.92350617277929,2017,5
01450,PONCIN,PONCIN,,46.1162810057228,5.45878689675116,3479,9
01470,SERRIERES DE BRIORD,SERRIERES DE BRIORD,,45.804140674422,5.47652502210901,3218,5
01680,GROSLEE ST BENOIT,GROSLEE ST BENOIT,GROSLEE,45.7656103860707,5.55091543282132,2465,5
01700,MIRIBEL,MIRIBEL,LES ECHETS,45.8381402258129,4.95295926047361,38765,6
01800,MEXIMIEUX,MEXIMIEUX,,45.9054520696944,5.16912170009627,28706,15
01960,PERONNAS,PERONNAS,,46.1522523696268,5.17715966148481,8429,3
02110,BOHAIN EN VERMANDOIS,BOHAIN EN VERMANDOIS,,49.9705448996593,3.44931421815031,15943,23
02170,LE NOUVION EN THIERACHE,LE NOUVION EN THIERACHE,,50.0039893780355,3.78733487720037,4506,5
02200,SOISSONS,SOISSONS,,49.3516160957,3.32252657144762,47924,26
02210,COINCY,COINCY,,49.2124337981879,3.35617706712552,7979,28
02220,BRAINE,BRAINE,,49.322613905012,3.54940424607715,8338,30
02230,FRESNOY LE GRAND,FRESNOY LE GRAND,,49.9501254651541,3.418331378094,3011,1
02250,MARLE,MARLE,,49.742445368022,3.79017732227279,5477,18
02290,VIC SUR AISNE,VIC SUR AISNE,,49.4255076204831,3.1881853453189,8069,17
02340,MONTCORNET,MONTCORNET,,49.6882375601505,4.03513321430533,4775,16
02360,ROZOY SUR SERRE,ROZOY SUR SERRE,,49.7496089781071,4.14340784056027,3025,18
02390,ORIGNY STE BENOITE,ORIGNY STE BENOITE,,49.8404005340761,3.49306421281097,3340,4
02410,ST GOBAIN,ST GOBAIN,,49.5894884799635,3.4000883145233,2551,3
02420,LEHAUCOURT,LEHAUCOURT,,49.9661722063138,3.25146073756979,7038,17
02430,GAUCHY,GAUCHY,,49.823746596329,3.28468935400003,5351,1
02450,BOUE,BOUE,,50.0066668918561,3.69674708439486,3750,8
02480,JUSSY,JUSSY,,49.7417493396608,3.15912744847213,3399,10
02490,VERMAND,VERMAND,,49.8951130644627,3.1576989405443,3118,10
02520,FLAVY LE MARTEL,FLAVY LE MARTEL,,49.7095074979321,3.19322059355481,1642,1
02570,CHEZY SUR MARNE,CHEZY SUR MARNE,,48.9676204772868,3.39138245302671,2028,3
02580,ETREAUPONT,ETREAUPONT,,49.9061717301736,3.88933878749494,1395,3
02590,ETREILLERS,ETREILLERS,,49.8112575051262,3.12920865626242,3800,12
02610,MOY DE L AISNE,MOY DE L AISNE,,49.7483469677378,3.35423424194901,971,1
02650,CREZANCY,CREZANCY,,49.0496168757509,3.50521007627273,2265,3
02670,FOLEMBRAY,FOLEMBRAY,,49.5436670972913,3.27780887549252,1711,2
02700,TERGNIER,TERGNIER,,49.6452065900053,3.30261188914899,60326,12
02790,SERAUCOURT LE GRAND,SERAUCOURT LE GRAND,,49.782365121594,3.21914575641497,782,1
02810,GANDELU,GANDELU,,49.0993578222795,3.21042182754207,2894,12
02850,TRELOU SUR MARNE,TRELOU SUR MARNE,,49.0812734916991,3.56047810809455,2987,7
02870,CREPY,CREPY,,49.598203860739,3.5155316525894,3858,7
02880,CROUY,CROUY,,49.4239523544307,3.38911309531291,10026,18
03100,MONTLUCON,MONTLUCON,,46.3255438599476,2.60016209182498,38965,2
03120,LAPALISSE,LAPALISSE,,46.2179087530392,3.6532401739371,8177,13
03130,LE DONJON,LE DONJON,,46.3470715782721,3.84353172058544,4420,14
03160,BOURBON L ARCHAMBAULT,BOURBON L ARCHAMBAULT,,46.6109376548049,3.03073546940602,5089,7
03190,VALLON EN SULLY,VALLON EN SULLY,,46.4739761092632,2.65416761756894,9139,13
03200,VICHY,VICHY,,46.1105075603859,3.45131328239213,30046,3
03220,ST LEON,ST LEON,,46.3752058912784,3.59952424716803,4527,12
03240,TRONGET,TRONGET,,46.4069453068358,3.08557718784449,3916,8
03250,LE MAYET DE MONTAGNE,LE MAYET DE MONTAGNE,,46.0393596101303,3.69145250616597,4439,11
03260,ST GERMAIN DES FOSSES,ST GERMAIN DES FOSSES,,46.2197409057596,3.45321593711388,6679,6
03270,ST YORRE,ST YORRE,,46.0571552482467,3.47822408780742,5652,4
03300,CUSSET,CUSSET,,46.1476917320654,3.51020120890297,19917,7
03310,NERIS LES BAINS,NERIS LES BAINS,,46.2738110469232,2.65262678157306,5586,4
03340,NEUILLY LE REAL,NEUILLY LE REAL,,46.4476791116533,3.43793158488841,4962,8
03350,CERILLY,CERILLY,,46.5789150885363,2.80798609581992,2554,5
03380,HURIEL,HURIEL,,46.3514054561476,2.44448068696676,6708,7
03400,YZEURE,YZEURE,,46.598285331298,3.39104978425292,15376,4
03410,DOMERAT,DOMERAT,,46.3214598054842,2.55639748342955,14881,5
03450,EBREUIL,EBREUIL,,46.1453429303988,3.03718196620881,2453,7
03510,MOLINET,MOLINET,,46.4479410128487,3.94827386300156,2134,2
03630,DESERTINES,DESERTINES,,46.3573741023071,2.62530022426048,4308,1
03800,GANNAT,GANNAT,,46.1165268147524,3.20511808351607,9927,12
04000,DIGNE LES BAINS,DIGNE LES BAINS,LES DOURBES,44.1475320541156,6.25009575179569,34754,8
04120,CASTELLANE,CASTELLANE,,43.8274929456907,6.49896339806099,10619,13
04140,SEYNE,SEYNE LES ALPES,,44.3261797375248,6.3220987495271,2711,8
04190,LES MEES,LES MEES,,43.9969262968131,5.98134376775089,3592,1
04220,STE TULLE,STE TULLE,,43.7739968735583,5.74920498723281,4484,2
04230,ST ETIENNE LES ORGUES,ST ETIENNE LES ORGUES,,44.0489354412815,5.80304747635804,2998,8
04290,VOLONNE,VOLONNE,,44.1452049573651,6.02279779151456,2481,3
04300,FORCALQUIER,FORCALQUIER,,43.9386768794427,5.79061383257468,9512,9
04310,PEYRUIS,PEYRUIS,,44.0230813195134,5.91572596970138,2892,2
04330,BARREME,BARREME,,43.9749712019407,6.37084514191846,1280,8
04340,LA BREOLE,LA BREOLE,,44.4130511128038,6.42635234437515,1919,6
04410,PUIMOISSON,PUIMOISSON,,43.8857113731574,6.15733799723707,893,2
04530,ST PAUL SUR UBAYE,ST PAUL SUR UBAYE,,44.4723025759539,6.78704727992379,842,5
04600,CHATEAU ARNOUX ST AUBAN,CHATEAU ARNOUX ST AUBAN,ST AUBAN,44.0705389442291,5.97087352370469,5563,2
04660,CHAMPTERCIER,CHAMPTERCIER,,44.0952790546801,6.1492558585679,755,1
04700,ORAISON,ORAISON,,43.9439767980249,5.95550890053239,7823,6
04860,PIERREVERT,PIERREVERT,,43.8074891491071,5.72323725882096,3706,1
04870,ST MICHEL L OBSERVATOIRE,ST MICHEL L OBSERVATOIRE,LINCEL,43.9097613901116,5.72102476948333,2428,2
05120,L ARGENTIERE LA BESSEE,L ARGENTIERE LA BESSEE,,44.8148849350615,6.53003125009114,3888,3
05140,ASPRES SUR BUECH,ASPRES SUR BUECH,,44.5596099497993,5.69829025150405,1970,8
05150,ROSANS,ROSANS,,44.4100438778182,5.53059823206731,1159,9
05170,ORCIERES,ORCIERES,,44.6838036271355,6.34977646983859,1456,2
05190,ESPINASSES,ESPINASSES,,44.4673332939239,6.21210471271396,1859,6
05220,LE MONETIER LES BAINS,LE MONETIER LES BAINS,,45.0151692016667,6.45795448832067,1003,1
05250,LE DEVOLUY,LE DEVOLUY,,44.6847109018624,5.8823365592191,5055,5
05300,LARAGNE MONTEGLIN,LARAGNE MONTEGLIN,,44.2982948973468,5.8017004021317,11695,16
05310,LA ROCHE DE RAME,LA ROCHE DE RAME,,44.7373658187819,6.53654417393393,1238,3
05320,LA GRAVE,LA GRAVE,,45.0733556731056,6.28444714109856,487,1
05380,CHATEAUROUX LES ALPES,CHATEAUROUX LES ALPES,,44.6381881557971,6.49123856194459,1110,1
05480,VILLAR D ARENE,VILLAR D ARENE,,44.9964763188751,6.36170820236841,324,1
05560,VARS,VARS,,44.5950037720205,6.71268357153343,678,1
06100,NICE,NICE,,43.7105459034362,7.26818869808276,342295,1
06140,VENCE,VENCE,,43.7432320872005,7.06541510116542,23552,3
06160,ANTIBES,ANTIBES,CAP D ANTIBES,43.5723846269896,7.11921946364444,150912,2
06200,NICE,NICE,ST ROMAN DE BELLET,43.7105459034362,7.26818869808276,1026885,3
06210,MANDELIEU LA NAPOULE,MANDELIEU LA NAPOULE,LA NAPOULE,43.5301260571584,6.92881538003106,45728,2
06240,BEAUSOLEIL,BEAUSOLEIL,,43.7472883989743,7.41977241959257,13279,1
06250,MOUGINS,MOUGINS,,43.5904205987426,6.99906216240477,18302,1
06260,PUGET THENIERS,PUGET THENIERS,,43.9663810845253,6.93858245911823,3327,13
06270,VILLENEUVE LOUBET,VILLENEUVE LOUBET,,43.6494129576352,7.10976831467953,14346,1
06300,NICE,NICE,,43.7105459034362,7.26818869808276,342295,1
06310,BEAULIEU SUR MER,BEAULIEU SUR MER,,43.7082007308285,7.33334335904988,3734,1
06330,ROQUEFORT LES PINS,ROQUEFORT LES PINS,,43.6767059279431,7.0561568589338,6404,1
06360,EZE,EZE,,43.7273598329682,7.3642183124078,2526,1
06390,CONTES,CONTES,,43.8294040662006,7.30848542275911,11210,5
06400,CANNES,CANNES,,43.5395643265489,7.01738280657289,73325,1
06450,ROQUEBILLIERE,ROQUEBILLIERE,,44.0183622032199,7.29554416743957,8736,9
06470,PEONE,PEONE,,44.1327321939663,6.83461990740456,3878,11
06500,MENTON,MENTON,,43.8073648066001,7.47349630750439,31918,5
06510,CARROS,CARROS,,43.8113488422446,7.12216738482426,18191,7
06530,PEYMEINADE,PEYMEINADE,,43.6451705826547,6.85411798919985,17751,5
06540,BREIL SUR ROYA,BREIL SUR ROYA,,43.9830145216215,7.53663150044045,3245,3
06560,VALBONNE,VALBONNE,SOPHIA ANTIPOLIS,43.6293701788684,7.03345049658913,26184,2
06590,THEOULE SUR MER,THEOULE SUR MER,,43.4953320246677,6.93897166968323,3028,2
06610,LA GAUDE,LA GAUDE,,43.7186576619944,7.15431342269188,6573,1
06620,LE BAR SUR LOUP,LE BAR SUR LOUP,,43.7506193836258,6.95995012469072,4493,5
06660,ST ETIENNE DE TINEE,ST ETIENNE DE TINEE,,44.268677662846,6.90046570386503,2705,3
06670,LEVENS,LEVENS,PLAN DU VAR,43.825240722412,7.23326623841531,19271,8
06700,ST LAURENT DU VAR,ST LAURENT DU VAR,,43.678022350348,7.17917540015734,28891,1
06730,ST ANDRE DE LA ROCHE,ST ANDRE DE LA ROCHE,,43.7465923050905,7.28708954890166,5407,1
06740,CHATEAUNEUF GRASSE,CHATEAUNEUF GRASSE,,43.6663006855219,6.97974014220831,3154,1
06800,CAGNES SUR MER,CAGNES SUR MER,,43.6695124280908,7.15411752461711,93880,2
06810,AURIBEAU SUR SIAGNE,AURIBEAU SUR SIAGNE,,43.611121891006,6.91170387859482,3106,1
07000,PRIVAS,PRIVAS,,44.74176178883,4.56706295828647,16925,13
07120,RUOMS,RUOMS,,44.4508910669016,4.32885632927782,7235,9
07140,LES VANS,LES VANS,BRAHIC,44.4383947344766,4.08696798031357,14340,16
07170,VILLENEUVE DE BERG,VILLENEUVE DE BERG,,44.5831854467674,4.48926100192076,7905,9
07200,AUBENAS,AUBENAS,,44.6064483259726,4.39235364779354,30846,20
07210,CHOMERAC,CHOMERAC,,44.6941267409397,4.67992560424568,8679,8
07250,LE POUZIN,LE POUZIN,,44.7611211470344,4.73931614790799,3788,2
07260,JOYEUSE,JOYEUSE,,44.5168642872101,4.17626562749733,3724,7
07270,LAMASTRE,LAMASTRE,,44.9936874507574,4.61652222962539,6144,10
07290,SATILLIEU,SATILLIEU,,45.1627227705263,4.66225597710742,6646,7
07300,TOURNON SUR RHONE,TOURNON SUR RHONE,,45.0561434672243,4.78153581590293,17719,8
07320,ST AGREVE,ST AGREVE,,45.0282472970835,4.40406844276026,6146,7
07360,LES OLLIERES SUR EYRIEUX,LES OLLIERES SUR EYRIEUX,,44.8208336405672,4.64088752285613,2743,5
07370,SARRAS,SARRAS,,45.1630707646931,4.78025579595859,3983,4
07400,LE TEIL,LE TEIL,,44.5951554292899,4.63652709612929,15399,10
07410,ST FELICIEN,ST FELICIEN,,45.072281081959,4.63586638197665,3823,7
07430,DAVEZIEUX,DAVEZIEUX,,45.2617502345997,4.70624099855175,8972,6
07450,BURZET,BURZET,,44.7589424189204,4.244632205449,1012,4
07460,ST PAUL LE JEUNE,ST PAUL LE JEUNE,,44.348309990982,4.20624537139518,4572,7
07470,COUCOURON,COUCOURON,,44.820171212314,4.02573582370671,1541,4
07510,ST CIRGUES EN MONTAGNE,ST CIRGUES EN MONTAGNE,,44.7797552472566,4.11165823588455,1005,6
07520,LALOUVESC,LALOUVESC,,45.103993629413,4.50523609894298,549,3
07530,ANTRAIGUES SUR VOLANE,ANTRAIGUES SUR VOLANE,,44.7581560149772,4.35021358362461,1477,7
07580,ST JEAN LE CENTENIER,ST JEAN LE CENTENIER,,44.6186322095779,4.55450090208345,1264,4
07590,ST ETIENNE DE LUGDARES,ST ETIENNE DE LUGDARES,,44.6433531700784,3.95930252878855,850,7
07610,VION,VION,,45.1120874227865,4.78231237201464,2250,3
07630,LE BEAGE,LE BEAGE,,44.8304030656294,4.12891259380143,453,2
07660,LESPERON,LESPERON,,44.7434189784595,3.96357519003897,679,4
07690,VILLEVOCANCE,VILLEVOCANCE,,45.1894456113485,4.5174771843102,3220,6
08110,CARIGNAN,CARIGNAN,,49.6553234344237,5.19432119775315,10839,16
08140,DOUZY,DOUZY,MAIRY,49.6914608301782,5.04501362193975,9798,11
08150,RENWEZ,RENWEZ,,49.8096324268661,4.51972777815002,8501,18
08160,NOUVION SUR MEUSE,NOUVION SUR MEUSE,,49.6732975227759,4.77789951277635,9415,14
08170,FUMAY,FUMAY,,50.0102434288034,4.72146060939188,6430,5
08190,ASFELD,ASFELD,,49.4708127264075,4.12660594695961,5432,15
08210,MOUZON,MOUZON,,49.5889008478376,5.06473219737839,6125,9
08220,ROCQUIGNY,ROCQUIGNY,MAINBRESSY,49.6547002380305,4.22203169922644,6660,25
08230,ROCROI,ROCROI,HONGREAU,49.9201020194813,4.51678698965577,9645,8
08240,BUZANCY,BUZANCY,,49.4402731234566,4.95984413327983,3906,30
08250,GRANDPRE,GRANDPRE,,49.3076235234904,4.87359814016058,3406,25
08260,MAUBERT FONTAINE,MAUBERT FONTAINE,,49.8440735075664,4.39697723490199,4622,16
08300,RETHEL,RETHEL,,49.4972476216761,4.34468676065548,26284,30
08310,JUNIVILLE,JUNIVILLE,,49.3704414997297,4.43749355893544,4557,19
08330,VRIGNE AUX BOIS,VRIGNE AUX BOIS,,49.7358704483783,4.85797237670092,3343,1
08360,CHATEAU PORCIEN,CHATEAU PORCIEN,,49.5424554484982,4.21176108451099,2359,6
08370,MARGUT,MARGUT,,49.5949395897549,5.27975181331271,2388,13
08390,BAIRON ET SES ENVIRONS,BAIRON ET SES ENVIRONS,LE CHESNE,49.5295645186679,4.82432834476026,3077,13
08410,BOULZICOURT,BOULZICOURT,,49.6912170164441,4.69263274956055,956,1
08430,POIX TERRON,POIX TERRON,,49.6475586296832,4.63602788328928,5127,25
08450,RAUCOURT ET FLABA,RAUCOURT ET FLABA,,49.6102412222538,4.91326875595978,4994,12
08500,REVIN,REVIN,,49.9153460076379,4.66423037759153,7957,3
08600,GIVET,GIVET,,50.1099968612081,4.82454922473324,10883,9
08700,NOUZONVILLE,NOUZONVILLE,,49.8175359837931,4.78631383805604,16192,6
09100,PAMIERS,PAMIERS,,43.1223403592893,1.60952282887424,27084,21
09110,AX LES THERMES,AX LES THERMES,,42.7172988436764,1.84972047068525,2825,13
09160,PRAT BONREPAUX,PRAT BONREPAUX,,43.040663362507,1.04353784981138,2814,10
09210,LEZAT SUR LEZE,LEZAT SUR LEZE,,43.2597844968966,1.36550449439329,3019,2
09220,AUZAT,AUZAT,,42.749024578915,1.51481314091612,1421,10
09240,LA BASTIDE DE SEROU,LA BASTIDE DE SEROU,,43.006905603832,1.41672264079795,2190,13
09250,LUZENAC,LUZENAC,,42.7815212326583,1.76341383148595,1079,11
09310,LES CABANNES,LES CABANNES,,42.773199918138,1.6808965724722,1493,14
09340,VERNIOLLE,VERNIOLLE,,43.0826067110008,1.66773398348792,2384,1
09350,DAUMAZAN SUR ARIZE,DAUMAZAN SUR ARIZE,,43.1483659017098,1.30298803747581,2677,11
09390,L HOSPITALET PRES L ANDORRE,L HOSPITALET PRES L ANDORRE,,42.5954939417514,1.77291296150237,90,1
09420,RIMONT,RIMONT,,42.9990477349362,1.30577511203487,1773,5
09500,MIREPOIX,MIREPOIX,,43.0788094250692,1.85711183620881,6785,22
09600,LAROQUE D OLMES,LAROQUE D OLMES,,42.9939237542303,1.86250715229012,8070,16
10000,TROYES,TROYES,,48.2980308618691,4.08056399975925,59671,1
10100,ROMILLY SUR SEINE,ROMILLY SUR SEINE,,48.4753754002574,3.67713563083682,18362,9
10140,VENDEUVRE SUR BARSE,VENDEUVRE SUR BARSE,,48.2485937880782,4.49447035512083,6302,22
10190,AIX VILLEMAUR PALIS,AIX VILLEMAUR PALIS,PALIS,48.2546673875479,3.83711628000283,15839,15
10230,MAILLY LE CAMP,MAILLY LE CAMP,,48.6745287777926,4.19475065889501,1712,1
10260,ST PARRES LES VAUDES,ST PARRES LES VAUDES,,48.1525062942862,4.24449858059229,5241,10
10290,MARCILLY LE HAYER,MARCILLY LE HAYER,,48.3560258464741,3.62405999394763,2190,11
10300,STE SAVINE,STE SAVINE,,48.3003356258729,3.95416613096863,12438,4
10310,VILLE SOUS LA FERTE,VILLE SOUS LA FERTE,,48.1528275462421,4.79604685727878,3535,5
10320,BOUILLY,BOUILLY,,48.1605193161707,4.02734954024563,4306,15
10350,MARIGNY LE CHATEL,MARIGNY LE CHATEL,,48.3770129687393,3.79775505196372,3009,7
10360,ESSOYES,ESSOYES,,48.0674275535896,4.60089294083774,1440,6
10390,VERRIERES,VERRIERES,,48.2183234502331,4.17312283817629,2943,2
10410,ST PARRES AUX TERTRES,ST PARRES AUX TERTRES,,48.2955504599436,4.16096973257266,5781,5
10450,BREVIANDES,BREVIANDES,,48.255508701114,4.10741265095903,5076,2
10500,BRIENNE LE CHATEAU,BRIENNE LE CHATEAU,,48.4113441683862,4.52900881347407,9159,36
10700,ARCIS SUR AUBE,ARCIS SUR AUBE,,48.5632134609729,4.15564499301627,8329,29
10800,ST JULIEN LES VILLAS,ST JULIEN LES VILLAS,,48.21387289589,4.11255690661728,14990,15
11000,CARCASSONNE,CARCASSONNE,GREZES HERMINIS,43.2101120748915,2.36526956730755,281222,7
11130,SIGEAN,SIGEAN,,43.0377186504716,2.97228336858625,5434,1
11140,AXAT,AXAT,,42.7798186565637,2.14956469706156,2268,27
11160,RIEUX MINERVOIS,RIEUX MINERVOIS,,43.3470779233034,2.52116111153203,6907,10
11170,ALZONNE,ALZONNE,,43.2781471295478,2.18485266261079,8688,12
11190,COUIZA,COUIZA,,42.930255519598,2.3160243012543,3738,18
11220,ST LAURENT DE LA CABRERISSE,ST LAURENT DE LA CABRERISSE,,43.0797381101419,2.5750028968803,4239,21
11230,CHALABRE,CHALABRE,,43.0054860437476,2.01628206084978,3445,14
11240,BELVEZE DU RAZES,BELVEZE DU RAZES,,43.1203024912199,2.06458669215894,3647,20
11270,FANJEAUX,FANJEAUX,,43.1823701650491,1.97188406525078,2624,15
11360,DURBAN CORBIERES,DURBAN CORBIERES,,42.982696404013,2.79078522846993,2481,10
11380,MAS CABARDES,MAS CABARDES,,43.3883930760781,2.37253343803814,602,7
11400,CASTELNAUDARY,CASTELNAUDARY,,43.3348490440067,1.96938529534292,20844,21
11420,BELPECH,BELPECH,,43.2044848699304,1.81665358346692,2161,11
11430,GRUISSAN,GRUISSAN,,43.1031984453151,3.09102973847844,9500,2
11440,PEYRIAC DE MER,PEYRIAC DE MER,,43.0949139966205,2.94478773746223,1093,1
11490,PORTEL DES CORBIERES,PORTEL DES CORBIERES,,43.0403130174161,2.92059638931561,1267,1
11500,QUILLAN,QUILLAN,,42.8665123954191,2.20745865986677,8336,13
11510,FITOU,FITOU,CABANES DE FITOU,42.9179219229342,2.95832052669292,3171,5
11560,FLEURY,FLEURY D AUDE,ST PIERRE LA MER,43.2153345782468,3.16506856451091,7626,2
11590,CUXAC D AUDE,CUXAC D AUDE,,43.2708779785803,2.96943840973557,9059,3
11600,CONQUES SUR ORBIEL,CONQUES SUR ORBIEL,,43.3046000488125,2.38570519803846,9578,16
11610,PENNAUTIER,PENNAUTIER,,43.2597434298277,2.29575254980368,3333,2
11800,TREBES,TREBES,,43.2106788031043,2.4827263936051,11658,14
12000,RODEZ,RODEZ,,44.359478501009,2.53393680793648,41745,5
12110,AUBIN,AUBIN,LE GUA,44.5327157583541,2.25489034451247,14730,5
12130,ST GENIEZ D OLT ET D AUBRAC,ST GENIEZ D OLT ET D AUBRAC,,44.4658155617954,2.98428070678507,5442,7
12150,SEVERAC D AVEYRON,SEVERAC D AVEYRON,LAPANOUSE,44.3082789335573,3.04100579268836,20505,5
12170,REQUISTA,REQUISTA,,44.0729117010494,2.51709174949096,4667,7
12200,VILLEFRANCHE DE ROUERGUE,VILLEFRANCHE DE ROUERGUE,,44.330233570547,2.01853250439405,21184,12
12220,MONTBAZENS,MONTBAZENS,,44.4908130711992,2.20401435532818,3972,8
12250,ROQUEFORT SUR SOULZON,ROQUEFORT SUR SOULZON,,43.9535593631432,3.01297094444964,1647,5
12290,PONT DE SALARS,PONT DE SALARS,,44.2753215011087,2.75003007470324,4048,7
12300,DECAZEVILLE,DECAZEVILLE,,44.5920454881282,2.25718502631053,13011,9
12350,MALEVILLE,MALEVILLE,,44.4015824471054,2.16803979066523,3466,7
12420,ARGENCES EN AUBRAC,ARGENCES EN AUBRAC,STE GENEVIEVE SUR ARGENCE,44.7853664211017,2.81633267862004,5437,4
12430,VILLEFRANCHE DE PANAT,VILLEFRANCHE DE PANAT,,44.0845687882734,2.70949161670729,2122,5
12440,LA SALVETAT PEYRALES,LA SALVETAT PEYRALES,,44.2198034299619,2.19583054678361,1388,3
12450,LUC LA PRIMAUBE,LUC LA PRIMAUBE,,44.2880647236914,2.54587575847068,17937,5
12460,ST AMANS DES COTS,ST AMANS DES COTS,,44.7128062020211,2.6862171646613,2078,6
12470,ST CHELY D AUBRAC,ST CHELY D AUBRAC,,44.5785298282604,2.92667967590572,1811,4
12510,OLEMPS,OLEMPS,,44.3664103234577,2.49037971647014,6033,3
12520,AGUESSAC,AGUESSAC,,44.1772732114401,3.08257810912892,2187,4
12560,ST LAURENT D OLT,ST LAURENT D OLT,,44.4204326449033,3.06906374275475,1417,3
12620,ST BEAUZELY,ST BEAUZELY,,44.1731321213895,2.94512007202383,1053,3
12630,MONTROZIER,MONTROZIER,GAGES,44.3786968581919,2.70824420570546,4110,3
12720,MOSTUEJOULS,MOSTUEJOULS,,44.1852945222939,3.23381029906255,645,4
12780,VEZINS DE LEVEZOU,VEZINS DE LEVEZOU,,44.2389702834402,2.95264067840541,1032,2
13003,MARSEILLE 03,MARSEILLE,,,,,1
13004,MARSEILLE 04,MARSEILLE,,,,,1
13010,MARSEILLE 10,MARSEILLE,,,,,1
13013,MARSEILLE 13,MARSEILLE,CHATEAU GOMBERT,,,,6
13014,MARSEILLE 14,MARSEILLE,,,,,1
13016,MARSEILLE 16,MARSEILLE,,,,,2
13080,AIX EN PROVENCE,AIX EN PROVENCE,LUYNES,43.5136209803229,5.38135253456264,141545,1
13090,AIX EN PROVENCE,AIX EN PROVENCE,,43.5136209803229,5.38135253456264,141545,1
13100,AIX EN PROVENCE,AIX EN PROVENCE,LA DURANNE,43.5236905419158,5.48911548390436,287229,6
13103,ST ETIENNE DU GRES,ST ETIENNE DU GRES,,43.7881393111501,4.75101422136676,2887,2
13110,PORT DE BOUC,PORT DE BOUC,,43.4165104726354,4.99136304413525,17208,1
13111,COUDOUX,COUDOUX,,43.5532581699094,5.25869435100467,3529,1
13112,LA DESTROUSSE,LA DESTROUSSE,,43.3784933107973,5.59963755608132,3101,1
13114,PUYLOUBIER,PUYLOUBIER,LE BASTIDON,43.5204995617967,5.6759360166723,3746,2
13115,ST PAUL LES DURANCE,ST PAUL LES DURANCE,,43.6836231151629,5.75336875727161,937,1
13116,VERNEGUES,VERNEGUES,,43.6827660780841,5.18804970078552,1586,1
13118,ISTRES,ISTRES,ENTRESSEN,43.5186518916191,4.98495260783699,42937,1
13119,ST SAVOURNIN,ST SAVOURNIN,,43.4072643780463,5.53766597545986,3241,1
13124,PEYPIN,PEYPIN,,43.3872842567405,5.57327429661121,5431,1
13126,VAUVENARGUES,VAUVENARGUES,,43.556469277303,5.60470198796064,1040,1
13127,VITROLLES,VITROLLES,,43.4521228483656,5.26998468788281,34493,1
13129,ARLES,ARLES,SALIN DE GIRAUD,43.5217527645935,4.65042750111672,52566,1
13130,BERRE L ETANG,BERRE L ETANG,,43.4883556896696,5.09214318833949,13937,1
13150,TARASCON,TARASCON,,43.8449649414202,4.67980153040039,15665,3
13180,GIGNAC LA NERTHE,GIGNAC LA NERTHE,,43.3892247289075,5.2329717051738,18198,2
13230,PORT ST LOUIS DU RHONE,PORT ST LOUIS DU RHONE,,43.397417752102,4.84435470898784,8565,1
13250,ST CHAMAS,ST CHAMAS,,43.5622804949592,5.0655814782322,9419,2
13270,FOS SUR MER,FOS SUR MER,,43.4308125999308,4.89039603777737,15814,1
13320,BOUC BEL AIR,BOUC BEL AIR,,43.4435211899384,5.41199895431967,13963,1
13340,ROGNAC,ROGNAC,,43.493893686946,5.22403908009533,11700,1
13370,MALLEMORT,MALLEMORT,,43.7193812604535,5.19428338316599,12126,2
13390,AURIOL,AURIOL,,43.366315742547,5.64814562960933,11325,1
13400,AUBAGNE,AUBAGNE,,43.2977770401907,5.55253073964157,90606,2
13420,GEMENOS,GEMENOS,,43.2979670379025,5.65046009493129,6232,1
13480,CABRIES,CABRIES,,43.4502143531603,5.34934708661861,18502,2
13490,JOUQUES,JOUQUES,,43.6269860238961,5.65435674060418,4267,1
13500,MARTIGUES,MARTIGUES,CARRO,43.3668371259726,5.03621804528127,191616,4
13520,MAUSSANE LES ALPILLES,MAUSSANE LES ALPILLES,,43.7239341409925,4.80856397224069,4422,3
13530,TRETS,TRETS,,43.4367503309468,5.71476650923905,21438,2
13550,NOVES,NOVES,,43.8577386110648,4.90460504906266,10918,2
